,time,open,high,low,close,tick_volume,spread,real_volume
16907,2020-01-02 21:30:00,18.85307,18.85735,18.84064,18.84064,1967,530,196700000
16908,2020-01-02 21:45:00,18.84078,18.84837,18.83719,18.84547,1921,530,192100000
16909,2020-01-02 22:00:00,18.84547,18.84727,18.8357,18.84527,1801,530,180100000
16910,2020-01-02 22:15:00,18.84527,18.84527,18.82937,18.83117,2208,530,220800000
16911,2020-01-02 22:30:00,18.83087,18.83937,18.83068,18.83917,1312,530,131200000
16912,2020-01-02 22:45:00,18.83917,18.84273,18.83429,18.83549,1621,530,162100000
16913,2020-01-02 23:00:00,18.83549,18.83837,18.83386,18.83527,691,557,69100000
16914,2020-01-02 23:15:00,18.83527,18.83858,18.82856,18.83267,583,530,58300000
16915,2020-01-02 23:30:00,18.83267,18.83327,18.82889,18.82927,578,530,57800000
16916,2020-01-02 23:45:00,18.82927,18.83477,18.82907,18.83095,577,530,57700000
16917,2020-01-03 00:00:00,18.83017,18.83567,18.83017,18.83567,98,736,9800000
16918,2020-01-03 00:15:00,18.83567,18.83567,18.83567,18.83567,108,1864,10800000
16919,2020-01-03 00:30:00,18.83567,18.83567,18.83567,18.83567,68,1760,6800000
16920,2020-01-03 00:45:00,18.83567,18.83983,18.83438,18.83717,305,530,30500000
16921,2020-01-03 01:00:00,18.84597,18.84797,18.84067,18.84107,478,530,47800000
16922,2020-01-03 01:15:00,18.84107,18.84107,18.83847,18.84007,331,636,33100000
16923,2020-01-03 01:30:00,18.84007,18.84257,18.83907,18.84257,387,668,38700000
16924,2020-01-03 01:45:00,18.84257,18.84257,18.84227,18.84227,362,708,36200000
16925,2020-01-03 02:00:00,18.84227,18.84247,18.83737,18.83757,669,530,66900000
16926,2020-01-03 02:15:00,18.83757,18.84047,18.83517,18.83687,520,530,52000000
16927,2020-01-03 02:30:00,18.83687,18.83687,18.83067,18.83077,1022,636,102200000
16928,2020-01-03 02:45:00,18.83067,18.83287,18.82857,18.82887,1073,530,107300000
16929,2020-01-03 03:00:00,18.82887,18.8292,18.82705,18.82767,323,530,32300000
16930,2020-01-03 03:15:00,18.82767,18.83357,18.82767,18.83337,1808,530,180800000
16931,2020-01-03 03:30:00,18.83337,18.83447,18.82606,18.82787,752,603,75200000
16932,2020-01-03 03:45:00,18.82787,18.83407,18.82685,18.82895,1263,632,126300000
16933,2020-01-03 04:00:00,18.82895,18.83917,18.82695,18.83907,1726,530,172600000
16934,2020-01-03 04:15:00,18.83907,18.85295,18.83877,18.84965,1915,571,191500000
16935,2020-01-03 04:30:00,18.84965,18.86697,18.84902,18.86301,2148,530,214800000
16936,2020-01-03 04:45:00,18.86301,18.87637,18.86301,18.87237,1412,530,141200000
16937,2020-01-03 05:00:00,18.87228,18.87467,18.87098,18.87447,770,546,77000000
16938,2020-01-03 05:15:00,18.87447,18.88617,18.87416,18.88287,1534,530,153400000
16939,2020-01-03 05:30:00,18.88317,18.88587,18.87607,18.88037,953,530,95300000
16940,2020-01-03 05:45:00,18.88037,18.88717,18.87632,18.88367,805,530,80500000
16941,2020-01-03 06:00:00,18.88347,18.88347,18.87827,18.88047,661,593,66100000
16942,2020-01-03 06:15:00,18.88047,18.88717,18.88017,18.88507,427,666,42700000
16943,2020-01-03 06:30:00,18.88497,18.88517,18.87817,18.88178,2271,530,227100000
16944,2020-01-03 06:45:00,18.88178,18.88741,18.88032,18.88627,1413,556,141300000
16945,2020-01-03 07:00:00,18.88627,18.89337,18.88411,18.89297,754,636,75400000
16946,2020-01-03 07:15:00,18.89297,18.89537,18.88747,18.88797,797,576,79700000
16947,2020-01-03 07:30:00,18.88797,18.88977,18.87745,18.88187,826,570,82600000
16948,2020-01-03 07:45:00,18.88187,18.89873,18.87837,18.89751,908,530,90800000
16949,2020-01-03 08:00:00,18.89751,18.91167,18.89647,18.91047,1497,530,149700000
16950,2020-01-03 08:15:00,18.91047,18.91517,18.90967,18.91297,1043,577,104300000
16951,2020-01-03 08:30:00,18.91297,18.91767,18.91197,18.91697,699,546,69900000
16952,2020-01-03 08:45:00,18.91697,18.91707,18.91186,18.91287,815,546,81500000
16953,2020-01-03 09:00:00,18.91261,18.92531,18.90437,18.92387,2013,530,201300000
16954,2020-01-03 09:15:00,18.92387,18.93373,18.91885,18.92995,2048,530,204800000
16955,2020-01-03 09:30:00,18.92995,18.93473,18.92575,18.93027,1947,530,194700000
16956,2020-01-03 09:45:00,18.93027,18.94704,18.92909,18.94064,2795,530,279500000
16957,2020-01-03 10:00:00,18.94064,18.94467,18.92425,18.925440000000002,2013,530,201300000
16958,2020-01-03 10:15:00,18.925440000000002,18.925440000000002,18.90497,18.90699,1659,530,165900000
16959,2020-01-03 10:30:00,18.90699,18.92667,18.90309,18.92637,1262,530,126200000
16960,2020-01-03 10:45:00,18.92637,18.94147,18.92637,18.94017,2226,556,222600000
16961,2020-01-03 11:00:00,18.94017,18.94977,18.93827,18.94967,1973,530,197300000
16962,2020-01-03 11:15:00,18.94967,18.95466,18.93608,18.93658,1749,530,174900000
16963,2020-01-03 11:30:00,18.93663,18.96185,18.93618,18.96032,1915,530,191500000
16964,2020-01-03 11:45:00,18.96032,18.97172,18.95937,18.97172,1833,530,183300000
16965,2020-01-03 12:00:00,18.97172,18.97637,18.96807,18.97507,2012,530,201200000
16966,2020-01-03 12:15:00,18.97507,18.98024,18.96938,18.97983,1766,530,176600000
16967,2020-01-03 12:30:00,18.97983,18.98848,18.97907,18.9841,1264,530,126400000
16968,2020-01-03 12:45:00,18.9841,18.99596,18.9841,18.9928,1921,530,192100000
16969,2020-01-03 13:00:00,18.9928,19.00686,18.98513,18.98737,2947,530,294700000
16970,2020-01-03 13:15:00,18.98737,18.98967,18.98205,18.98428,2214,530,221400000
16971,2020-01-03 13:30:00,18.98428,19.01397,18.98428,19.01322,2227,530,222700000
16972,2020-01-03 13:45:00,19.01322,19.02407,18.99633,18.99633,1893,530,189300000
16973,2020-01-03 14:00:00,18.99633,18.99917,18.98329,18.98997,2061,530,206100000
16974,2020-01-03 14:15:00,18.98997,18.99037,18.98197,18.98249,1992,530,199200000
16975,2020-01-03 14:30:00,18.98246,18.98337,18.95973,18.96217,2386,530,238600000
16976,2020-01-03 14:45:00,18.96217,18.99377,18.96207,18.98436,2006,530,200600000
16977,2020-01-03 15:00:00,18.98426,18.98817,18.96187,18.96443,4149,530,414900000
16978,2020-01-03 15:15:00,18.96443,18.97107,18.95453,18.95997,3714,530,371400000
16979,2020-01-03 15:30:00,18.95997,18.96957,18.95807,18.96637,2117,530,211700000
16980,2020-01-03 15:45:00,18.96637,18.96754,18.94921,18.95077,2327,530,232700000
16981,2020-01-03 16:00:00,18.95077,18.95077,18.93257,18.94667,2776,530,277600000
16982,2020-01-03 16:15:00,18.94667,18.94867,18.92427,18.92605,3279,530,327900000
16983,2020-01-03 16:30:00,18.92605,18.92867,18.90547,18.91327,5990,530,599000000
16984,2020-01-03 16:45:00,18.91317,18.91437,18.89656,18.89707,4320,530,432000000
16985,2020-01-03 17:00:00,18.8969,18.90967,18.86629,18.87491,6710,530,671000000
16986,2020-01-03 17:15:00,18.87474,18.89012,18.87461,18.88648,4903,530,490300000
16987,2020-01-03 17:30:00,18.88648,18.89104,18.87537,18.87967,4117,530,411700000
16988,2020-01-03 17:45:00,18.87967,18.88047,18.85465,18.85852,3857,530,385700000
16989,2020-01-03 18:00:00,18.85852,18.87117,18.84947,18.85247,4527,530,452700000
16990,2020-01-03 18:15:00,18.85247,18.86999,18.85247,18.86547,2944,530,294400000
16991,2020-01-03 18:30:00,18.86555,18.86746,18.85407,18.86009,2188,530,218800000
16992,2020-01-03 18:45:00,18.86009,18.86587,18.85481,18.86289,1851,530,185100000
16993,2020-01-03 19:00:00,18.86289,18.86487,18.85247,18.85594,2319,530,231900000
16994,2020-01-03 19:15:00,18.85594,18.86865,18.85044,18.8654,1370,530,137000000
16995,2020-01-03 19:30:00,18.8654,18.88297,18.8654,18.88241,2273,530,227300000
16996,2020-01-03 19:45:00,18.88241,18.88964,18.87864,18.88964,1587,530,158700000
16997,2020-01-03 20:00:00,18.88964,18.89461,18.88445,18.88907,1944,530,194400000
16998,2020-01-03 20:15:00,18.88907,18.89012,18.87654,18.88097,1843,530,184300000
16999,2020-01-03 20:30:00,18.88094,18.91224,18.88094,18.88932,3501,530,350100000
17000,2020-01-03 20:45:00,18.88932,18.90137,18.88681,18.8876,2670,530,267000000
17001,2020-01-03 21:00:00,18.8871,18.92515,18.8871,18.91941,3038,530,303800000
17002,2020-01-03 21:15:00,18.91997,18.92316,18.91197,18.92064,2207,530,220700000
17003,2020-01-03 21:30:00,18.92064,18.9256,18.91378,18.92523,1425,530,142500000
17004,2020-01-03 21:45:00,18.92523,18.92538,18.91821,18.92268,1281,530,128100000
17005,2020-01-03 22:00:00,18.92268,18.92395,18.91769,18.92204,1151,530,115100000
17006,2020-01-03 22:15:00,18.92204,18.92487,18.91808,18.92486,1787,530,178700000
17007,2020-01-03 22:30:00,18.92486,18.92857,18.92027,18.92359,1245,530,124500000
17008,2020-01-03 22:45:00,18.92359,18.92765,18.92234,18.92445,1506,530,150600000
17009,2020-01-03 23:00:00,18.92445,18.92857,18.92261,18.92617,1224,554,122400000
17010,2020-01-03 23:15:00,18.92617,18.92657,18.92157,18.92297,629,556,62900000
17011,2020-01-03 23:30:00,18.92297,18.92431,18.91267,18.91527,516,530,51600000
17012,2020-01-03 23:45:00,18.91527,18.915869999999998,18.88667,18.90955,874,530,87400000
17013,2020-01-06 00:00:00,18.89881,18.90357,18.89735,18.90203,37,2326,3700000
17014,2020-01-06 00:15:00,18.90203,18.90757,18.90165,18.90177,136,1824,13600000
17015,2020-01-06 00:30:00,18.90177,18.92,18.90082,18.92,301,906,30100000
17016,2020-01-06 00:45:00,18.92,18.93435,18.92,18.92737,515,530,51500000
17017,2020-01-06 01:00:00,18.93467,18.93958,18.92697,18.93958,801,541,80100000
17018,2020-01-06 01:15:00,18.93958,18.94576,18.93587,18.94405,1163,617,116300000
17019,2020-01-06 01:30:00,18.94405,18.94717,18.93387,18.93756,1094,626,109400000
17020,2020-01-06 01:45:00,18.93756,18.94519,18.9369,18.94519,619,530,61900000
17021,2020-01-06 02:00:00,18.94519,18.94519,18.93456,18.93687,1252,602,125200000
17022,2020-01-06 02:15:00,18.93687,18.93717,18.92437,18.92909,979,538,97900000
17023,2020-01-06 02:30:00,18.92909,18.92959,18.92252,18.92497,902,530,90200000
17024,2020-01-06 02:45:00,18.92497,18.92947,18.92047,18.92907,939,530,93900000
17025,2020-01-06 03:00:00,18.92907,18.93297,18.92547,18.92907,1144,557,114400000
17026,2020-01-06 03:15:00,18.92887,18.92957,18.92307,18.92397,763,530,76300000
17027,2020-01-06 03:30:00,18.92397,18.93397,18.92381,18.92887,722,656,72200000
17028,2020-01-06 03:45:00,18.92897,18.93687,18.92897,18.935670000000002,1225,552,122500000
17029,2020-01-06 04:00:00,18.935670000000002,18.935670000000002,18.92956,18.93027,790,537,79000000
17030,2020-01-06 04:15:00,18.93037,18.93477,18.92916,18.92916,752,587,75200000
17031,2020-01-06 04:30:00,18.92916,18.93037,18.92487,18.92727,602,530,60200000
17032,2020-01-06 04:45:00,18.92727,18.93037,18.92697,18.92937,523,596,52300000
17033,2020-01-06 05:00:00,18.92947,18.93107,18.92577,18.93087,526,530,52600000
17034,2020-01-06 05:15:00,18.93087,18.93137,18.92397,18.92507,364,530,36400000
17035,2020-01-06 05:30:00,18.92507,18.92907,18.92477,18.92527,632,556,63200000
17036,2020-01-06 05:45:00,18.92527,18.92875,18.92343,18.92577,715,530,71500000
17037,2020-01-06 06:00:00,18.9269,18.92817,18.92361,18.92431,373,530,37300000
17038,2020-01-06 06:15:00,18.92431,18.92457,18.91911,18.92141,540,530,54000000
17039,2020-01-06 06:30:00,18.92141,18.92507,18.92016,18.92467,588,606,58800000
17040,2020-01-06 06:45:00,18.92467,18.92467,18.91985,18.92127,440,595,44000000
17041,2020-01-06 07:00:00,18.92117,18.93237,18.92067,18.93207,640,566,64000000
17042,2020-01-06 07:15:00,18.93207,18.93247,18.93137,18.93227,379,566,37900000
17043,2020-01-06 07:30:00,18.93227,18.93731,18.9319,18.93346,367,552,36700000
17044,2020-01-06 07:45:00,18.93346,18.93617,18.92672,18.93487,567,574,56700000
17045,2020-01-06 08:00:00,18.93487,18.94327,18.93347,18.94277,1062,606,106200000
17046,2020-01-06 08:15:00,18.94277,18.94514,18.94227,18.94335,871,530,87100000
17047,2020-01-06 08:30:00,18.9434,18.94747,18.94081,18.94365,592,530,59200000
17048,2020-01-06 08:45:00,18.94365,18.9439,18.93687,18.93697,594,530,59400000
17049,2020-01-06 09:00:00,18.93682,18.93715,18.92833,18.93347,1508,530,150800000
17050,2020-01-06 09:15:00,18.93347,18.93497,18.92852,18.93053,1449,530,144900000
17051,2020-01-06 09:30:00,18.93053,18.9309,18.92,18.92197,1867,530,186700000
17052,2020-01-06 09:45:00,18.92197,18.92617,18.91714,18.9211,1370,530,137000000
17053,2020-01-06 10:00:00,18.9212,18.92597,18.91573,18.92527,2144,530,214400000
17054,2020-01-06 10:15:00,18.92527,18.93007,18.91717,18.92877,2122,530,212200000
17055,2020-01-06 10:30:00,18.92877,18.94327,18.92877,18.93316,1968,530,196800000
17056,2020-01-06 10:45:00,18.93325,18.93464,18.91779,18.92098,1894,530,189400000
17057,2020-01-06 11:00:00,18.92063,18.92118,18.90947,18.91291,1439,530,143900000
17058,2020-01-06 11:15:00,18.91257,18.91303,18.89758,18.89944,1711,530,171100000
17059,2020-01-06 11:30:00,18.89944,18.90665,18.88839,18.88839,1923,530,192300000
17060,2020-01-06 11:45:00,18.88839,18.89167,18.88191,18.88215,1773,582,177300000
17061,2020-01-06 12:00:00,18.88206,18.88667,18.87898,18.88003,1044,566,104400000
17062,2020-01-06 12:15:00,18.88003,18.88287,18.87347,18.87996,1117,535,111700000
17063,2020-01-06 12:30:00,18.87996,18.88437,18.87817,18.88327,1253,530,125300000
17064,2020-01-06 12:45:00,18.88327,18.88481,18.86978,18.87067,1487,530,148700000
17065,2020-01-06 13:00:00,18.87067,18.87365,18.86407,18.87177,1646,530,164600000
17066,2020-01-06 13:15:00,18.87177,18.876829999999998,18.870730000000002,18.87337,1063,530,106300000
17067,2020-01-06 13:30:00,18.87337,18.87337,18.86455,18.86657,1058,530,105800000
17068,2020-01-06 13:45:00,18.86657,18.87087,18.85893,18.86167,1145,530,114500000
17069,2020-01-06 14:00:00,18.86167,18.86665,18.85113,18.8659,2071,530,207100000
17070,2020-01-06 14:15:00,18.8659,18.8742,18.8659,18.873170000000002,1385,530,138500000
17071,2020-01-06 14:30:00,18.87297,18.8732,18.86165,18.86324,1573,530,157300000
17072,2020-01-06 14:45:00,18.86325,18.87027,18.85787,18.86997,1814,530,181400000
17073,2020-01-06 15:00:00,18.86982,18.88897,18.86927,18.88707,3482,530,348200000
17074,2020-01-06 15:15:00,18.88707,18.88727,18.85857,18.86487,2705,530,270500000
17075,2020-01-06 15:30:00,18.86487,18.86487,18.84597,18.85211,2850,530,285000000
17076,2020-01-06 15:45:00,18.85211,18.85577,18.84288,18.85384,2074,530,207400000
17077,2020-01-06 16:00:00,18.85384,18.86349,18.84433,18.85916,2675,530,267500000
17078,2020-01-06 16:15:00,18.85916,18.85916,18.84556,18.85177,2834,530,283400000
17079,2020-01-06 16:30:00,18.85177,18.85767,18.84174,18.84797,4922,530,492200000
17080,2020-01-06 16:45:00,18.84817,18.85447,18.84336,18.84402,4023,530,402300000
17081,2020-01-06 17:00:00,18.84402,18.84402,18.81645,18.8168,4354,530,435400000
17082,2020-01-06 17:15:00,18.8168,18.83434,18.8168,18.82517,3531,530,353100000
17083,2020-01-06 17:30:00,18.82487,18.82557,18.79766,18.79921,4544,530,454400000
17084,2020-01-06 17:45:00,18.79921,18.81147,18.79376,18.80626,5397,530,539700000
17085,2020-01-06 18:00:00,18.80626,18.81817,18.80207,18.81167,4562,530,456200000
17086,2020-01-06 18:15:00,18.81167,18.81437,18.79456,18.80667,3861,530,386100000
17087,2020-01-06 18:30:00,18.80657,18.81557,18.80071,18.81537,3961,530,396100000
17088,2020-01-06 18:45:00,18.81509,18.82236,18.81297,18.81917,2871,530,287100000
17089,2020-01-06 19:00:00,18.81917,18.83257,18.81813,18.82938,2445,530,244500000
17090,2020-01-06 19:15:00,18.82938,18.83024,18.82072,18.82521,1544,530,154400000
17091,2020-01-06 19:30:00,18.82521,18.84091,18.82486,18.83611,1755,530,175500000
17092,2020-01-06 19:45:00,18.83611,18.85278,18.83491,18.85136,2009,530,200900000
17093,2020-01-06 20:00:00,18.85136,18.85186,18.83567,18.83767,1920,530,192000000
17094,2020-01-06 20:15:00,18.83767,18.84509,18.83613,18.83958,1376,530,137600000
17095,2020-01-06 20:30:00,18.83958,18.84169,18.83441,18.83643,1329,530,132900000
17096,2020-01-06 20:45:00,18.83655,18.84134,18.83446,18.83484,1067,530,106700000
17097,2020-01-06 21:00:00,18.83484,18.85702,18.83484,18.84597,2620,530,262000000
17098,2020-01-06 21:15:00,18.84597,18.87307,18.84318,18.85967,2156,530,215600000
17099,2020-01-06 21:30:00,18.85967,18.86533,18.85167,18.85357,1791,530,179100000
17100,2020-01-06 21:45:00,18.85357,18.8642,18.84846,18.85724,1901,530,190100000
17101,2020-01-06 22:00:00,18.85724,18.85957,18.85524,18.85791,1521,530,152100000
17102,2020-01-06 22:15:00,18.85791,18.86899,18.85696,18.86133,1296,530,129600000
17103,2020-01-06 22:30:00,18.86133,18.86211,18.85296,18.85383,1296,530,129600000
17104,2020-01-06 22:45:00,18.85383,18.85957,18.85163,18.85411,1933,530,193300000
17105,2020-01-06 23:00:00,18.85411,18.8556,18.84297,18.84367,1015,530,101500000
17106,2020-01-06 23:15:00,18.84367,18.84667,18.84091,18.84637,516,530,51600000
17107,2020-01-06 23:30:00,18.84647,18.84697,18.83864,18.83864,346,530,34600000
17108,2020-01-06 23:45:00,18.83864,18.83977,18.83527,18.83787,950,530,95000000
17109,2020-01-07 00:00:00,18.83787,18.84007,18.83537,18.83917,78,686,7800000
17110,2020-01-07 00:15:00,18.83917,18.83935,18.83457,18.83697,116,762,11600000
17111,2020-01-07 00:30:00,18.83697,18.83826,18.83697,18.83826,79,657,7900000
17112,2020-01-07 00:45:00,18.83826,18.83836,18.82685,18.83836,186,657,18600000
17113,2020-01-07 01:00:00,18.83836,18.84567,18.83836,18.84487,586,530,58600000
17114,2020-01-07 01:15:00,18.84487,18.8451,18.84327,18.84327,276,566,27600000
17115,2020-01-07 01:30:00,18.84327,18.84327,18.84063,18.84179,580,562,58000000
17116,2020-01-07 01:45:00,18.84179,18.84359,18.84017,18.84359,555,530,55500000
17117,2020-01-07 02:00:00,18.84359,18.84369,18.8407,18.8434,764,530,76400000
17118,2020-01-07 02:15:00,18.8434,18.84637,18.84017,18.84357,690,530,69000000
17119,2020-01-07 02:30:00,18.84347,18.84717,18.83957,18.83957,631,530,63100000
17120,2020-01-07 02:45:00,18.83967,18.85207,18.83847,18.85056,682,530,68200000
17121,2020-01-07 03:00:00,18.85056,18.85107,18.84687,18.84727,372,538,37200000
17122,2020-01-07 03:15:00,18.84737,18.84747,18.84087,18.84537,475,546,47500000
17123,2020-01-07 03:30:00,18.84537,18.84537,18.83847,18.83927,545,530,54500000
17124,2020-01-07 03:45:00,18.83927,18.84347,18.83807,18.84347,727,596,72700000
17125,2020-01-07 04:00:00,18.84347,18.84667,18.83967,18.84177,589,606,58900000
17126,2020-01-07 04:15:00,18.84167,18.84167,18.83927,18.84087,374,576,37400000
17127,2020-01-07 04:30:00,18.84087,18.84827,18.84057,18.84827,375,536,37500000
17128,2020-01-07 04:45:00,18.84827,18.84967,18.84607,18.84617,380,576,38000000
17129,2020-01-07 05:00:00,18.84607,18.84647,18.84057,18.84057,467,626,46700000
17130,2020-01-07 05:15:00,18.84057,18.841169999999998,18.83677,18.83897,595,599,59500000
17131,2020-01-07 05:30:00,18.83907,18.83917,18.83337,18.83527,472,530,47200000
17132,2020-01-07 05:45:00,18.83527,18.83561,18.83377,18.83507,476,530,47600000
17133,2020-01-07 06:00:00,18.83507,18.83547,18.82807,18.83407,2425,530,242500000
17134,2020-01-07 06:15:00,18.83407,18.83587,18.83007,18.83257,1382,596,138200000
17135,2020-01-07 06:30:00,18.83257,18.83677,18.83237,18.83457,320,561,32000000
17136,2020-01-07 06:45:00,18.83467,18.83647,18.83397,18.83557,449,584,44900000
17137,2020-01-07 07:00:00,18.83557,18.83557,18.82957,18.82967,336,649,33600000
17138,2020-01-07 07:15:00,18.82967,18.83277,18.828969999999998,18.82967,523,530,52300000
17139,2020-01-07 07:30:00,18.82967,18.83337,18.82727,18.82957,505,530,50500000
17140,2020-01-07 07:45:00,18.82957,18.83855,18.82792,18.8384,944,576,94400000
17141,2020-01-07 08:00:00,18.83835,18.84797,18.83367,18.83617,1475,530,147500000
17142,2020-01-07 08:15:00,18.83617,18.84447,18.83567,18.84037,868,566,86800000
17143,2020-01-07 08:30:00,18.84047,18.84057,18.83207,18.83507,596,530,59600000
17144,2020-01-07 08:45:00,18.83507,18.83687,18.82957,18.83417,909,530,90900000
17145,2020-01-07 09:00:00,18.83417,18.83527,18.82337,18.82377,1237,530,123700000
17146,2020-01-07 09:15:00,18.82377,18.82627,18.81505,18.82292,1489,530,148900000
17147,2020-01-07 09:30:00,18.82292,18.84514,18.82141,18.83658,2494,530,249400000
17148,2020-01-07 09:45:00,18.83658,18.84277,18.83214,18.83214,1735,530,173500000
17149,2020-01-07 10:00:00,18.83214,18.83298,18.81527,18.81897,2620,530,262000000
17150,2020-01-07 10:15:00,18.81897,18.81959,18.81422,18.81583,1514,530,151400000
17151,2020-01-07 10:30:00,18.81583,18.81867,18.8109,18.8109,1732,530,173200000
17152,2020-01-07 10:45:00,18.8109,18.81249,18.80085,18.80882,1975,530,197500000
17153,2020-01-07 11:00:00,18.80882,18.81897,18.8055,18.81867,1466,530,146600000
17154,2020-01-07 11:15:00,18.81887,18.82379,18.81613,18.82325,1258,530,125800000
